
N,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,Y,3.902108052332474,-3.571954602519758,0,0.249580178158359,-3.326763689073487,0,-0.0010431753331332,0,-0.4447980429942366,0,0,0.1005913125268621,0.077656657973856,0,0.0457833258385534,0.0915666516771068,0.069686822831905,0.1382369635605325,0,0.2708557759003742,0,0.0780181451192966,0.0480072933147178,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2724683306865774,9.34,,0,Y,2.114568850846739,-2.591779536570549,0,0.3108466526757368,-1.8362440667874755,0,-0.0071897989569326,0,-0.4632621183931077,0,-1.780323017811115,0,0,0,0.1142140494936539,0.0824828660510916,0.0300614358366946,0,0.0601228716733892,0.125387101829007,0.0729830893561609,0.1940853875738632,0,0.2062379993581534,0.0443060651902846,0.1535218130882778,0,0,0,0,0,0,0,0,0,0,-3.1699803555461278,4.03,,0,Y,-1.3635372578663842,-2.4871832599981185,0,0.3999162442193796,-2.440099106473549,0,-0.0302611380047319,0,-0.2218006953077643,0,-1.403799619658994,0,0,0,0,0.064622282703848,0.1194656624266384,-0.133295523588187,0.0303847322375894,0,-0.0058516661092738,-0.0489797651104129,0.334805658366125,0,0,0,0,0,0,0,0,0,0,-7.1856134521638352,0.08,,0,E,,,,,Y,0.02,N/A,0.09,Low,Y,,0,
N,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,Y,3.902108052332474,-0.916655575191433,-2.854033516083815,0.1173317492032942,0,-2.5534391073330163,-0.0020863506662664,-0.09293766993312,-0.3985979700032528,0,0,0.2011826250537242,0,0,0,0,0.069686822831905,0.276473927121065,0,0,0.0750718663269577,0,0.0960145866294356,0.0328796122748829,0,0,0,0,0,0,0,0,0,0,0,0,-2.0470009474371649,11.44,,0,Y,2.114568850846739,-0.7388387177092625,-1.9896191326797235,0.2009367096642657,0,-1.1437946732289916,-0.0143795979138652,-0.0544173843576612,-0.4158574952154072,0,-2.2275948496375637,0,0,0,0.2284280989873078,0,0,0,0,0.125387101829007,0.1459661787123218,0,0.1296063004397251,0,0.0886121303805692,0,-0.0225947684690223,0,0,0,0,0,0,0,0,0,-3.5735912483515616,2.73,,0,Y,-1.3635372578663842,-2.0850071318363045,-1.5022499687974924,0.310758911166946,0,-1.2023050350189604,-0.0605222760094638,-0.3059952424201522,-0.1983240404605176,0,-0.877288277613444,0,0,0,0,0.129244565407696,0,0,0.0303847322375894,0.0445551444128301,0,-0.0979595302208258,0,0.0790321919508626,-0.0517415673243743,0,0,0,0,0,0,0,0,-7.1509547823919951,0.08,,0,E,,,,,Y,0,N/A,0.08,Low,Y,,0,
N,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,Y,3.902108052332474,-3.165229272056634,0,0.1836930327151962,0,0,-0.0031295259993996,0,-0.3515924140657306,-2.736120001990476162345524500923175505129,0.3731466746376444772216268088672350082503,0,0.077656657973856,0,0.0228916629192767,0,0,0,0,0.1354278879501871,0.1501437326539154,0.0390090725596483,0,0.0657592245497658,0,0,0,0,0,0,0,0,0,0,0,0,-1.306235215820276385123897692055940496879,21.31,,0,Y,2.114568850846739,-2.261731693056687,0,0.1614827096224094,0,0,-0.0215693968707978,0,-0.3674356356545455,-1.007211148692010685038973939106340665802,-1.780323017811115,0,0,0,0,0.0824828660510916,0.0150307179183473,0,0,0,0,0.0970426937869316,0.2592126008794502,0.1031189996790767,0,0.0767609065441389,-0.0451895369380446,0,0,0,0,0,0,0,0,0,-2.573760083695015885038973939106340665802,7.08,,0,Y,-1.3635372578663842,-2.1425654475549405,0,0.2276250440737936,0,0,-0.0907834140141957,0,-0.1745847679892281,-1.521235768032635353702323433521234172714,-1.403799619658994,0,0,0,0.4040010592928763,0,0.1194656624266384,-0.0666477617940935,0,0.0891102888256602,-0.0029258330546369,0,0.1674028291830625,0.1580643839017252,0,0,0.5595567691715253,0,0,0,0.2354128643958406,0,0,-4.805440968693986153702323433521234172714,0.81,,0,E,,,,,Y,0.02,N/A,0.83,Low,Y,,0,
N,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,Y,3.902108052332474,-0.248542551892971,-2.854033516083815,0.0398220165112263,0,0,-0.0041727013325328,0,-0.30378137518167,-1.758763699839142284617059534538360163666,-0.07290613058150070260198469712516116018262,0.1005913125268621,0,0,0.0457833258385534,0.0915666516771068,0,0.1382369635605325,0.0514851184062749,0.2708557759003742,0,0.0780181451192966,0.0480072933147178,0,0,0,0,0,0,0,0,0,0,0,0,0.0436454517990812,-0.432079867925131987219044231663521323849,39.36,,0,Y,2.114568850846739,-0.2390622578119125,-1.9896191326797235,0.316865799547813,0,0,-0.0287591958277304,0,-0.3179965397105226,-0.6560695022251139227851182187015504585769,-2.2275948496375637,0,0,0,0.1142140494936539,0,0.0300614358366946,0,0.0601228716733892,0,0.0729830893561609,0.1940853875738632,0,0.2062379993581534,0.0443060651902846,0.1535218130882778,0,0,0,0,0,0,0,0,0,0,-2.152134115927537022785118218701550458577,10.41,,0,Y,-1.3635372578663842,-1.2587715573851565,-1.5022499687974924,0.1519860416420508,0,0,-0.1210445520189276,0,-0.1505639002973586,-1.291783401354593570905204855664937842208,-0.877288277613444,0,0,0,0.4040010592928763,0.064622282703848,0,-0.133295523588187,0,0,-0.0058516661092738,-0.0489797651104129,0.334805658366125,0,0,0,0,0,0.3257963887229217,0,0,0,0,-5.472154439413408770905204855664937842208,0.42,,0,E,,,,,Y,0,N/A,0.42,Low,Y,,0,
N,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,Y,3.902108052332474,-2.36726736605543,0,-0.1887129199678636,0,0,-0.005215876665666,0,-0.255164853351071,-2.200476938135408337008222090006859155761,0.2413475733211324456260426437944017891329,0.2011826250537242,0.077656657973856,0,0,0,0,0.276473927121065,0.0514851184062749,0,0.0750718663269577,0,0.0960145866294356,0.0328796122748829,0,0,0,0,0,0,0,0,0,0,0,0,-0.0626179347356361913821794462124573666281,48.44,,0,Y,2.114568850846739,-1.641365415061065,0,-0.0203363538400339,0,0,-0.035948994784663,0,-0.2675402073833385,-0.7658576007824980734363974216391471630323,0,0.1452406521435212,0.0150433846913867,-1.454161712746716129558370815115024842729,0.2284280989873078,0.0824828660510916,0,0,0,0,0.1459661787123218,0,0.1296063004397251,0,0.0886121303805692,0,-0.0225947684690223,0,0,0,0,0,0,0,0,0,-1.257856590814674502994768236754172005761,22.13,,0,Y,-1.3635372578663842,-1.1990971297059225,0,0.114427438074346,0,0,-0.1513056900236595,0,-0.1262467260652935,-1.156708776548946674823200079974591277702,0,-0.0270943125606678,0.0022590587077483,-0.4471155810902046684426059140599788878592,0,0.129244565407696,0.1194656624266384,0,0,0.0445551444128301,0,-0.0979595302208258,0,0.0790321919508626,0,0.3779819643474152,0,0,0,0,0,0,0,-3.702098978754368043265805994034570165561,2.41,,0,Y,-3.5075404806,2.91,Very High,N,Y,0.72,Low,6.03,Medium,Y,,0,
N,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,Y,3.902108052332474,-0.103785427532109,-2.854033516083815,-0.1690735015506506,0,0,-0.0062590519987992,0,-0.2057428485739336,-1.461176521021692006153902769825813313654,-0.05032159899413920597679621318684240045795,0,0,0,0.0228916629192767,0,0,0,0,0.1354278879501871,0.1501437326539154,0.0390090725596483,0,0.0657592245497658,0,0,0,0,0,0,0,0,0,0,0,0,-0.535052832789871312130698983012655714112,36.93,,0,Y,2.114568850846739,-0.0699860568281625,-1.9896191326797235,0.0833595639455482,0,0,-0.0431387937415956,0,-0.2160666386729932,-0.5199227794468003514176131883251968757084,0,0,0.0300867693827734,-1.182181849215704006480211002672890587294,0,0,0.0150307179183473,0,0,0,0,0.0970426937869316,0.2592126008794502,0.1031189996790767,0,0.0767609065441389,-0.0451895369380446,0,0,0,0,0,0,0,0,0,-1.286923684540018457897824190998087463002,21.64,,0,Y,-1.3635372578663842,-0.4680477693202485,-1.5022499687974924,0.2050633505846724,0,0,-0.1815668280283914,0,-0.1016228002503388,-1.023714125100528798806021056893970490034,0,0,0.0045181174154966,-0.3634890946674499177172959280725567234746,0,0,0,-0.0666477617940935,0,0.0891102888256602,-0.0029258330546369,0,0.1674028291830625,0.1580643839017252,0,0,0.5595567691715253,0,0,0,0,1.2332318643098978,0,-2.656853835487524416523316984966527213509,6.56,,0,Y,,0.0038314176245210727969,Low,,Y,0,N/A,6.94,High,Y,,0,
N,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,Y,3.902108052332474,-2.020689522374054,0,-0.1690735015506506,0,0,-0.0073022273319324,0,-0.1555153608502578,-1.87008038708978421947624586453742840698,0.1743130270494820498383947152351373242698,0.1005913125268621,0.077656657973856,0,0.0457833258385534,0.0915666516771068,0,0.1382369635605325,0.0514851184062749,0.2708557759003742,0,0.0780181451192966,0.0480072933147178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7559613245028513303621488506977089172898,68.05,,0,Y,2.114568850846739,-1.392562688247822,0,0.0833595639455482,0,0,-0.0503285926985282,0,-0.1635758335794867,-0.6248947922801578105275738935735883957862,0,0,0.0451301540741601,-1.027550210533780219521101303675075493304,0.1142140494936539,0.0824828660510916,0.0300614358366946,0,0.0601228716733892,0,0.0729830893561609,0.1940853875738632,0,0.2062379993581534,0.0443060651902846,0.1535218130882778,0,0,0,0,0,0,0,0,0,0,-0.05783797085175843004867519724866388909,48.55,,0,Y,-1.3635372578663842,-0.941494699315818,0,-0.0421212206356514,0,0,-0.2118279660331233,0,-0.0766859440867221,-0.9438063811231524418023296097156175517852,0,0,0.0067771761232449,-0.3159440284082055290538134521112735208025,0.4040010592928763,0.064622282703848,0.1194656624266384,-0.133295523588187,0,0,-0.0058516661092738,-0.0489797651104129,0.334805658366125,0,0,0,0,0,0,0.0027335390574633,0.2354128643958406,1.2332318643098978,0,-1.682494345600996370856143061826891072588,15.68,,0,Y,-1.9803092382,12.13,Very High,N,Y,5.79,High,33.6,High,Y,,0,
N,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,Y,3.902108052332474,-0.1830823629796164,-2.854033516083815,-0.1690735015506506,0,0,-0.0083454026650656,0,-0.8243519673188628,-1.262983159909954026080903495468938061315,-0.03759621998772049362667146123308290707049,0.2011826250537242,0,0,0.0457833258385534,0,0,0.276473927121065,0,0.2708557759003742,0.0750718663269577,0.0780181451192966,0.0960145866294356,0.0328796122748829,0,0,0,0,0,0,0,0,0,0,0,0.0436454517990812,-0.317432762099840119707574956702020968385,42.13,,0,Y,2.114568850846739,-0.1682988516574731,-1.9896191326797235,0.0833595639455482,0,0,-0.0575183916554608,0,-0.8441280897501582,-0.4336383535950724903703916730798721897913,0,0,0.0601735387655468,-0.9207937679054728798506613964743028639019,0.2284280989873078,0,0.0300614358366946,0,0,0,0.1459661787123218,0.1940853875738632,0.1296063004397251,0.2062379993581534,0.0886121303805692,0.1535218130882778,-0.0225947684690223,0,0,0,0,0,0,0,0,0,-1.001970057777636370221053069554175053693,26.86,,0,Y,-1.3635372578663842,-1.0075721167091481,-1.5022499687974924,0.101056674782381,0,0,-0.2420891040378552,0,-0.4265159063558886,-0.8538223853798974246486453163645218443712,0,0,0.0090362348309932,-0.2831192961501140192773823849542920172843,0.4040010592928763,0.129244565407696,0,-0.133295523588187,0,0.0445551444128301,-0.0058516661092738,-0.0979595302208258,0.334805658366125,0.0790321919508626,0,0.3779819643474152,0,0.6864995404720383,0,0,0,0,0,-3.749799721351848843926027701318813861655,2.3,,0,Y,,0.0038314176245210727969,Low,,Y,0,N/A,2.68,Low,Y,,0,
N,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,Y,3.902108052332474,-2.870159452100192,0,0.1356613024617016,0,0,-0.0093885779981988,0,-0.052643936563291,-1.63794939333193043592624716984248260772,0.1337242752495125916543057795764448067582,0.1005913125268621,0.077656657973856,0,0,0,0,0.276473927121065,0.0514851184062749,0,0.1501437326539154,0,0.0960145866294356,0.0657592245497658,0,0,0,0,0,0,0,0,0,0,0,0,0.4194768299112507557280586097339621990382,60.34,,0,Y,2.114568850846739,-2.018882545734096,0,0.1377732672918609,0,0,-0.0647081906123934,0,-0.0555425142429901,-0.5302521114058953576328882008941215611174,0,0,0.0752169234569335,-0.8401506786744988183270041029994181664818,0.1142140494936539,0.0824828660510916,0,0,0,0,0.1459661787123218,0,0.2592126008794502,0,0.0886121303805692,0,-0.0451895369380446,0,0,0,0,0,0,0,0,0,-0.536678710495298175959892303893539727599,36.9,,0,Y,-1.3635372578663842,-1.7039453113773615,0,0.2407603119027039,0,0,-0.2723502420425871,0,-0.0258700570350211,-0.8008633333665879613137759463406577174766,0,0,0.0112952935387415,-0.258323717098379960816160982491062637546,0,0.064622282703848,0.1194656624266384,0,0,0.0891102888256602,0,-0.0979595302208258,0,0.1580643839017252,0,0.3779819643474152,0,0,0.3257963887229217,0,0,1.2332318643098978,0,-1.902521008327595722129936928831720355023,12.98,,0,Y,-1.4712321574,18.68,Very High,N,Y,5.79,High,37.45,High,Y,,0,
N,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,Y,3.902108052332474,-0.2631823209509868,-2.854033516083815,-0.8437202573923471,0,0,-0.010431753331332,0,-1.387727459959284,-1.11809845254375318358247593751641761533,-0.02946518384423284820735989004187254336632,0.2011826250537242,0,0,0.0228916629192767,0.0457833258385534,0,0,0.0514851184062749,0.1354278879501871,0.1501437326539154,0.0390090725596483,0,0.0657592245497658,0,0,0,0,0,0,0,0,0,0,0,0,-1.892868241841931131789835827558290158696,13.09,,0,Y,2.114568850846739,-0.25340132766978,-1.9896191326797235,-0.9086171456798501,0,0,-0.071897989569326,0,-1.3586715913560876,-0.3731406853029664241265470164442562783782,0,0,0.0902603081483202,-0.7759350698710463423925391729995624699215,0.2284280989873078,0,0.0150307179183473,0,0.0300614358366946,0,0,0.0970426937869316,0.2592126008794502,0.1031189996790767,0,0.0767609065441389,-0.0451895369380446,0,0,0,0,0,0,0,0,0,-2.7619878664398182665190861894438187483,5.94,,0,Y,-1.3635372578663842,-1.301226161467752,-1.5022499687974924,-2.2809866471308613,0,0,-0.302611380047319,0,-0.9426623710786236,-0.7347040854812633129068290551987094711411,0,0,0.0135543522464898,-0.2385791460554632933641676500183096564122,0.4040010592928763,0.129244565407696,0,-0.0666477617940935,0,0.0891102888256602,-0.0029258330546369,0,0.1674028291830625,0.1580643839017252,0,0,0.5595567691715253,0,0.3257963887229217,0.0027335390574633,0,0,0,-6.886666436964469206270996705217019127553,0.1,,0,Y,,0.0038314176245210727969,Low,,Y,0,N/A,0.49,Low,Y,,0,
